9606.ENSP00000282397	9606.ENSP00000297904	FLT1	FIGF	9606	0.968	0	0	0	0	0.081	0.6	0.921
9606.ENSP00000282397	9606.ENSP00000417273	FLT1	NCK1	9606	0.972	0	0	0	0	0.616	0.9	0.33
9606.ENSP00000282397	9606.ENSP00000417273	FLT1	NCK1	9606	0.972	0	0	0	0	0.616	0.9	0.33
9606.ENSP00000282397	9606.ENSP00000480043	FLT1	VEGFC	9606	0.987	0	0	0	0.049	0.059	0.6	0.968
9606.ENSP00000282397	9606.ENSP00000480043	FLT1	VEGFC	9606	0.987	0	0	0	0.049	0.059	0.6	0.968
9606.ENSP00000282397	9606.ENSP00000353582	FLT1	NRP2	9606	0.99	0	0	0	0	0.365	0.9	0.854
9606.ENSP00000282397	9606.ENSP00000353582	FLT1	NRP2	9606	0.99	0	0	0	0	0.365	0.9	0.854
9606.ENSP00000282397	9606.ENSP00000451040	FLT1	PGF	9606	0.999	0	0	0	0	0.974	0.9	0.991
9606.ENSP00000282397	9606.ENSP00000451040	FLT1	PGF	9606	0.999	0	0	0	0	0.974	0.9	0.991
9606.ENSP00000282397	9606.ENSP00000478570	FLT1	VEGFA	9606	0.999	0	0	0	0.062	0.978	0.9	0.991
9606.ENSP00000282397	9606.ENSP00000478570	FLT1	VEGFA	9606	0.999	0	0	0	0.062	0.978	0.9	0.991
9606.ENSP00000290167	9606.ENSP00000344456	WNT4	CTNNB1	9606	0.879	0	0	0	0.053	0.18	0	0.857
9606.ENSP00000290167	9606.ENSP00000344456	WNT4	CTNNB1	9606	0.879	0	0	0	0.053	0.18	0	0.857
9606.ENSP00000297904	9606.ENSP00000344115	FIGF	CDH5	9606	0.405	0	0	0	0	0	0	0.405
9606.ENSP00000297904	9606.ENSP00000344115	FIGF	CDH5	9606	0.405	0	0	0	0	0	0	0.405
9606.ENSP00000297904	9606.ENSP00000478570	FIGF	VEGFA	9606	0.535	0	0	0	0	0	0.3	0.822
9606.ENSP00000297904	9606.ENSP00000478570	FIGF	VEGFA	9606	0.535	0	0	0	0	0	0.3	0.822
9606.ENSP00000297904	9606.ENSP00000457421	FIGF	PECAM1	9606	0.588	0	0	0	0	0	0	0.588
9606.ENSP00000297904	9606.ENSP00000457421	FIGF	PECAM1	9606	0.588	0	0	0	0	0	0	0.588
9606.ENSP00000297904	9606.ENSP00000451040	FIGF	PGF	9606	0.703	0	0	0	0	0	0.6	0.89
9606.ENSP00000297904	9606.ENSP00000451040	FIGF	PGF	9606	0.703	0	0	0	0	0	0.6	0.89
9606.ENSP00000297904	9606.ENSP00000353582	FIGF	NRP2	9606	0.827	0	0	0	0	0	0	0.826
9606.ENSP00000297904	9606.ENSP00000353582	FIGF	NRP2	9606	0.827	0	0	0	0	0	0	0.826
9606.ENSP00000297904	9606.ENSP00000480043	FIGF	VEGFC	9606	0.912	0	0	0	0	0	0.9	0.961
9606.ENSP00000297904	9606.ENSP00000480043	FIGF	VEGFC	9606	0.912	0	0	0	0	0	0.9	0.961
9606.ENSP00000297904	9606.ENSP00000401303	FIGF	SHC1	9606	0.915	0	0	0	0.062	0	0.9	0.174
